"ID";"CSTMR_TYPE";"FULL_NM";"GNDR";"PHONE_AREA_CD";"PHONE_NMBR";"EMAIL";"exp_FULL_NM";"exp_GNDR";"exp_PHONE";"exp_EMAIL";"exp_CSTMR_TYPE";"tmp_full_phone"
6151;"Active";"Audie Grassl";"0";"203";"9181162";"ross.laycraft@bmo.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
6160;"Active";"Lorie Cahillane";"0";"203";"9181162";"ross.laycraft@sympatico.ca";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
6161;"Active";"Moisa Velvet";"0";"203";"9181162";"ross.laycraft@sympatico.ca";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
6165;"Active";"Somer Giorno";"1";"203";"9181162";"rlaycraft@bell.net";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
6170;"Active";"Sheba Nordmark";"1";"203";"2221212";"st@bmo.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 2221212"
6181;"Active";"Lance Defrance";"1";"203";"2613577";"st@bmo.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 2613577"
6216;"Active";"Sifre Kenda";"0";"203";"8133997";"gt@bmo.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 8133997"
6232;"Active";"Rampulla Leigh";"0";"203";"9181162";"ab@abc.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
6240;"Active";"Reifsnyder Gaylene";"0";"203";"3170440";"j@bmo.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 3170440"
6243;"Closed";"Marullo Shavonne";"0";"203";"9181162";"JORDAN.SINGER@YAHOO.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
6244;"Closed";"Teplica Horace";"1";"203";"9181162";"HANBOK@HOTMAIL.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
6248;"Prospect";"SYSTEM MIGRATION";"1";"203";"9181162";"ashley.laycraft@hotmail.com";"NAME_UNKNOWN_WORD";"VALID";"VALID";"VALID";"VALID";"203 9181162"
6249;"Active";"Charlette Schmiot";"1";"203";"9181162";"ashley.laycraft@hotmail.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
6252;"Active";"Anon Nada";"0";"203";"9181162";"kevin.laycraft@rogers.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
6258;"Active";"Woodcock Mika";"0";"203";"9181162";"B.RUBBLE@TELUS.NET";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
6263;"Active";"Zar Steffanie";"0";"203";"6679132";"pat.laycraft@hotmail.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 6679132"
6266;"Active";"Antonette Garnes";"0";"203";"9181162";"JORDAN.SINGER@YAHOO.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
6285;"Active";"Poff Homer";"1";"203";"3960433";"PIRI3@YAHOO.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 3960433"
6289;"Active";"Helvie Ryann";"0";"203";"8364401";"pat.laycraft@rogers.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 8364401"
6297;"Prospect";"Hoskin Serina";"0";"203";"9181162";"PIRI7@DAUM.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
6302;"Active";"Goldrup Angeline";"0";"203";"9181162";"PIRI9@HOTMAIL.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
6305;"Closed";"Gassoway Nelia";"1";"203";"9181162";"PIRI9@HOTMAIL.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
6306;"Active";"Fissell Jannet";"0";"203";"9181162";"PIRI9@HOTMAIL.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
6328;"Active";"Khare Caridad";"1";"203";"9181162";"ross.laycraft@sympatico.ca";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
6332;"Prospect";"SYSTEM MIGRATION";"1";"203";"3447917";"ross.laycraft@sympatico.ca";"NAME_UNKNOWN_WORD";"VALID";"VALID";"VALID";"VALID";"203 3447917"
6333;"Active";"Hankel Ellena";"0";"203";"8439022";"ross.laycraft@sympatico.ca";"VALID";"VALID";"VALID";"VALID";"VALID";"203 8439022"
6346;"Closed";"Hollmann Burt";"0";"203";"8847973";"gt@bmo.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 8847973"
6351;"Closed";"Seppelt Kristopher";"1";"203";"9181162";"GORDANSINGER@GMAIL.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
6363;"Active";"Bluford Candra";"1";"203";"6323845";"j@bmo.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 6323845"
6387;"Active";"Mellie Degrandpre";"1";"203";"8776869";"PIRI7@DAUM.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 8776869"
6390;"Active";"Shorthair Adina";"1";"203";"8554730";"PIRI7@DAUM.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 8554730"
6395;"Prospect";"Zona Virts";"1";"203";"7839376";"PU@DD.NET";"VALID";"VALID";"VALID";"VALID";"VALID";"203 7839376"
6402;"Active";"Leflores Steven";"0";"203";"9181162";"ross.laycraft@bmo.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
6417;"Prospect";"Johana Hitz";"0";"203";"9181162";"ashley.laycraft@hotmail.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
6424;"Prospect";"Percy Krips";"0";"203";"9999999";"eee@bmo.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9999999"
6433;"Active";"Umeh Jaclyn";"0";"203";"9181162";"GOODY@HANMAIL.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
6434;"Active";"Raden Sheena";"0";"203";"9181162";"GOODY@HANMAIL.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
6441;"Prospect";"Olivar Sherman";"0";"203";"7688680";"GORDANSINGER@GMAIL.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 7688680"
6447;"Closed";"Viviana Wojtanowski";"0";"203";"6435374";"HANBOK@HOTMAIL.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 6435374"
6459;"Active";"Ohlmann Teddy";"0";"203";"4988377";"NABI@NAVER.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 4988377"
6460;"Active";"Switcher Brain";"1";"203";"9181162";"pat.laycraft@hotmail.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
6465;"Prospect";"Siple Lorene";"1";"203";"9181162";"PIRI3@YAHOO.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
6486;"Prospect";"Schronce Jannie";"1";"203";"9181162";"PIRI7@DAUM.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
6490;"Active";"Senno Nelia";"1";"203";"3835388";"ashley.laycraft@hotmail.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 3835388"
6500;"Active";"Jeanice Cannistraro";"0";"203";"9181162";"PIRI9@HOTMAIL.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
6504;"Active";"Chelton Fausto";"0";"203";"4170402";"B.RUBBLE@TELUS.NET";"VALID";"VALID";"VALID";"VALID";"VALID";"203 4170402"
6508;"Active";"Renate Metroka";"1";"203";"9181162";"B.RUBBLE@TELUS.NET";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
6526;"Active";"Jetta Huemmer";"1";"203";"6296134";"ross.laycraft@bmo.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 6296134"
6530;"Prospect";"Melandez Dino";"0";"203";"9181162";"ross.laycraft@bmo.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
6538;"Active";"Aleida Tomasetti";"1";"203";"9181162";"ab@abc.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
6545;"Active";"Karyl Goin";"1";"203";"2869558";"ashley.laycraft@hotmail.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 2869558"
6561;"Active";"Forcino Charita";"0";"203";"2554968";"eee@bmo.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 2554968"
6570;"Active";"Wrenne Tilda";"1";"203";"9181162";"B.RUBBLE@TELUS.NET";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
6580;"Active";"Joie Trohanov";"0";"203";"2877188";"ab@abc.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 2877188"
6596;"Active";"Tayna Melliere";"1";"203";"5496100";"eee@bmo.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 5496100"
6601;"Prospect";"McHenry Gary";"0";"203";"8439022";"FRED.FLINSTONE@BEDROCK.PARK.ON.CA";"VALID";"VALID";"VALID";"VALID";"VALID";"203 8439022"
6618;"Active";"Tieu Valeria";"0";"203";"9181162";"abc@efg.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
6658;"Active";"Zagulski Jama";"0";"203";"9181162";"gt@bmo.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
6679;"Active";"Jacquline Mujica";"0";"203";"4281769";"gt@bmo.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 4281769"
6684;"Active";"Kleinman Yolando";"1";"203";"7341200";"G.SINGER@BMO.GC.ON.CA";"VALID";"VALID";"VALID";"VALID";"VALID";"203 7341200"
6687;"Active";"Parbol Eusebio";"1";"203";"9181162";"FRED.FLINSTONE@BEDROCK.PARK.ON.CA";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
6688;"Active";"Justa Harpold";"0";"203";"9181162";"FRED.FLINSTONE@BEDROCK.PARK.ON.CA";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
6707;"Active";"SYSTEM MIGRATION";"1";"203";"9181162";"G.SINGER@BMO.GC.ON.CA";"NAME_UNKNOWN_WORD";"VALID";"VALID";"VALID";"VALID";"203 9181162"
6710;"Active";"Denski Shawnna";"0";"203";"5322087";"G.SINGER@BMO.GC.ON.CA";"VALID";"VALID";"VALID";"VALID";"VALID";"203 5322087"
6733;"Active";"Gatski Celestine";"0";"203";"9181162";"GORDANSINGER@HOTMAIL.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
6737;"Active";"Arntson Shanita";"0";"203";"6933305";"GORDANSINGER@HOTMAIL.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 6933305"
6742;"Closed";"Halpert Cuc";"0";"203";"3351220";"GORDANSINGER@GMAIL.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 3351220"
6759;"Active";"Osazuwa Geraldo";"1";"203";"9181162";"GOODY@HANMAIL.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
6763;"Active";"Thresa Chachere";"1";"203";"9181162";"GORDANSINGER@HOTMAIL.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
6764;"Active";"Juarez Necole";"0";"203";"9181162";"GORDANSINGER@HOTMAIL.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
6766;"Closed";"Horkley Cherise";"0";"203";"9181162";"G.SINGER@BMO.GC.ON.CA";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
6777;"Active";"Kelsie Heiner";"1";"203";"9852337";"HANBOK@HOTMAIL.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9852337"
6822;"Active";"Albarran Tawny";"0";"203";"9181162";"j@bmo.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
6829;"Closed";"Imelda Allinger";"0";"203";"9181162";"j@bmo.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
6839;"Active";"Satsky Julian";"1";"203";"9181162";"HANBOK@HOTMAIL.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
6843;"Active";"Fjeseth Francisca";"0";"203";"9181162";"j@bmo.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
6844;"Active";"Bigney Zack";"0";"203";"3170440";"j@bmo.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 3170440"
6867;"Active";"Denlinger Johana";"1";"203";"9181162";"HANBOK@HOTMAIL.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
6883;"Prospect";"Fernande Birchard";"1";"203";"2222333";"JORDAN.SINGER@YAHOO.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 2222333"
6901;"Active";"Jennette Streitz";"1";"203";"2672559";"kevin.laycraft@rogers.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 2672559"
6905;"Active";"Kawasaki Tabetha";"1";"203";"9181162";"j@bmo.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
6928;"Active";"Brashears Su";"1";"203";"9181162";"pat.laycraft@hotmail.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
6935;"Prospect";"Laro Pasquale";"0";"203";"9181162";"NABI@NAVER.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
6939;"Active";"Judith Kijek";"0";"203";"6323845";"pat.laycraft@hotmail.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 6323845"
6952;"Active";"Woodcock Amberly";"0";"203";"9181162";"PIRI58@HOTMAIL.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
6958;"Active";"SYSTEM MIGRATION";"1";"203";"9181162";"pat.laycraft@rogers.com";"NAME_UNKNOWN_WORD";"VALID";"VALID";"VALID";"VALID";"203 9181162"
6966;"Active";"Heriberto Knerr";"1";"203";"9181162";"pat.laycraft@rogers.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
6980;"Prospect";"Applewhite Ligia";"0";"203";"9842703";"PIRI58@HOTMAIL.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9842703"
6997;"Active";"Kleekamp Jerold";"1";"203";"8243648";"PIRI58@HOTMAIL.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 8243648"
7005;"Active";"Corsi Flavia";"1";"203";"8202211";"pat.laycraft@rogers.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 8202211"
7006;"Active";"SYSTEM MIGRATION";"1";"203";"9181162";"pat.laycraft@rogers.com";"NAME_UNKNOWN_WORD";"VALID";"VALID";"VALID";"VALID";"203 9181162"
7019;"Active";"Sol McDearman";"0";"203";"2744511";"PIRI7@DAUM.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 2744511"
7024;"Closed";"Laveta Johannesen";"1";"203";"3220415";"PIRI9@HOTMAIL.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 3220415"
7029;"Active";"Contessa Crawn";"0";"203";"9181162";"PIRI7@DAUM.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
7036;"Active";"Violette Molinere";"1";"203";"9181162";"PIRI7@DAUM.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
7042;"Active";"Holcomb Hugo";"0";"203";"9181162";"PIRI58@HOTMAIL.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
7068;"Active";"Jessica Frisch";"1";"203";"9181162";"PIRI9@HOTMAIL.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
7071;"Active";"Ethel Besherse";"1";"203";"9181162";"PU@DD.NET";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
7077;"Closed";"Bellipanni Leif";"1";"203";"6123456";"PIRI9@HOTMAIL.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 6123456"
7087;"Active";"Vil Ebony";"1";"203";"9181162";"PIRI7@DAUM.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
7095;"Active";"Danna Eastman";"0";"203";"9181162";"rlaycraft@bell.net";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
7102;"Active";"Wig Elia";"1";"203";"9181162";"rlaycraft@bell.net";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
7105;"Active";"Coger Melva";"1";"203";"9181162";"ross.laycraft@bmo.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
7109;"Active";"Denbow Mervin";"0";"203";"9181162";"rlaycraft@bell.net";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
7112;"Active";"Prosser Yoko";"1";"203";"9181162";"rlaycraft@bell.net";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
7113;"Active";"Salome Catterton";"1";"203";"9181162";"rlaycraft@bell.net";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
7116;"Prospect";"Deandre Gregware";"1";"203";"9181162";"rlaycraft@bell.net";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
7118;"Closed";"Listi Malena";"0";"203";"5554545";"rlaycraft@bell.net";"VALID";"VALID";"VALID";"VALID";"VALID";"203 5554545"
7119;"Prospect";"Merrill Quillan";"0";"203";"9181162";"ross.laycraft@bmo.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
7130;"Active";"Mastrolia Quincy";"1";"203";"9181162";"rlaycraft@bell.net";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
7140;"Prospect";"Tennie Hernandes";"0";"203";"3823568";"ross.laycraft@sympatico.ca";"VALID";"VALID";"VALID";"VALID";"VALID";"203 3823568"
7150;"Active";"Khalilah Mangiamele";"0";"203";"6864458";"ross.laycraft@bmo.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 6864458"
7156;"Active";"Ferne Iden";"1";"203";"9181162";"ross.laycraft@sympatico.ca";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
7161;"Prospect";"Rosenda Rabuse";"0";"203";"7489175";"ross.laycraft@bmo.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 7489175"
7164;"Active";"SYSTEM MIGRATION";"0";"203";"8777739";"ross.laycraft@sympatico.ca";"NAME_UNKNOWN_WORD";"VALID";"VALID";"VALID";"VALID";"203 8777739"
7174;"Closed";"Saha Marguerita";"0";"203";"9181162";"rlaycraft@bell.net";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
7184;"Active";"Deare Donetta";"0";"203";"4281769";"st@bmo.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 4281769"
7189;"Active";"Yago Sybil";"1";"203";"2569231";"ross.laycraft@sympatico.ca";"VALID";"VALID";"VALID";"VALID";"VALID";"203 2569231"
7196;"Active";"Burdell Tomeka";"1";"203";"784439";"SIMON.AZAR@BMO.COM";"VALID";"VALID";"INVALID_CHARS";"VALID";"VALID";"203 784439"
7207;"Active";"Mezzanotte Melodee";"0";"203";"2244430";"SIMON.AZAR@BMO.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 2244430"
7216;"Active";"Podvin Malisa";"0";"203";"9181162";"SIMON.AZAR@BMO.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
7251;"Active";"Roxie Vinning";"0";"203";"9181162";"ab@abc.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
7255;"Active";"Hoopengardner Alleen";"1";"203";"2569231";"abc@efg.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 2569231"
7279;"Active";"Marcella Bascetta";"1";"203";"9181162";"gt@bmo.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
7283;"Active";"Ontiveros Elisha";"0";"203";"9181162";"gt@bmo.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
7297;"Closed";"Cippina Ismael";"0";"203";"2848892";"GOODY@HANMAIL.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 2848892"
7313;"Prospect";"Luchetti Anita";"0";"203";"6622525";"GOODY@HANMAIL.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 6622525"
7325;"Prospect";"SYSTEM MIGRATION";"0";"203";"2508320";"ab@abc.com";"NAME_UNKNOWN_WORD";"VALID";"VALID";"VALID";"VALID";"203 2508320"
7364;"Active";"Drumgoole Mabel";"0";"203";"2536987";"pat.laycraft@hotmail.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 2536987"
7368;"Active";"Seitzinger Fernando";"1";"203";"6231901";"NABI@NAVER.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 6231901"
7372;"Prospect";"Pollet Lelia";"0";"203";"2145643";"kevin.laycraft@rogers.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 2145643"
7379;"Active";"Aylor Tish";"0";"203";"9181162";"pat.laycraft@rogers.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
7383;"Prospect";"Eli Asay";"0";"203";"4056000";"NABI@NAVER.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 4056000"
7391;"Prospect";"Hueser Reginald";"1";"203";"9181162";"PIRI3@YAHOO.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
7397;"Prospect";"Clair Ya";"1";"203";"7776544";"PIRI3@YAHOO.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 7776544"
7411;"Active";"Dorminy Aurelio";"1";"203";"9181162";"PIRI58@HOTMAIL.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
7412;"Active";"Callendar Deirdre";"1";"203";"5497777";"PIRI58@HOTMAIL.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 5497777"
7426;"Active";"Leesa Hennegan";"1";"203";"9181162";"rlaycraft@bell.net";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
7430;"Active";"Mailman Daina";"0";"203";"9181162";"PU@DD.NET";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
7456;"Closed";"Pariser Eryn";"0";"203";"9181162";"st@bmo.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
7458;"Closed";"Christesen Christel";"1";"203";"9181162";"ross.laycraft@bmo.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
7474;"Prospect";"Jacquline Otteson";"0";"203";"5633616";"SIMON.AZAR@BMO.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 5633616"
7476;"Active";"Dorian Caza";"0";"203";"4776391";"abc@efg.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 4776391"
7491;"Prospect";"Busacca Nikole";"1";"203";"1212331";"G.SINGER@BMO.GC.ON.CA";"VALID";"VALID";"VALID";"VALID";"VALID";"203 1212331"
7495;"Active";"Bradford Saguil";"1";"203";"9181162";"FRED.FLINSTONE@BEDROCK.PARK.ON.CA";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
7496;"Active";"Zulema Huysman";"0";"203";"6785413";"gt@bmo.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 6785413"
1;"Active";"Dr. John Smith";"0";"203";"9181162";"abc@efg.com";"NAME_TITLE_REMOVED";"VALID";"VALID";"VALID";"VALID";"203 9181162"
9;"Closed";"Watson Jane";"1";"203";"9181162";"eee@bmo.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
26;"Active";"Harmeyer Karen";"1";"203";"9181162";"GORDANSINGER@HOTMAIL.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
30;"Active";"Choulnard Mollie";"0";"203";"9181162";"j@bmo.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
33;"Active";"Volle Elbert";"0";"203";"9181162";"JORDAN.SINGER@YAHOO.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
39;"Active";"Tryninewski Honey";"1";"203";"9181162";"pat.laycraft@rogers.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
45;"Active";"Maryln Kishimoto";"0";"203";"2075921";"ab@abc.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 2075921"
53;"Active";"Deemer Wenona";"1";"203";"9181162";"ab@abc.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
57;"Active";"Lebrecht Jacinto";"1";"203";"9181162";"abc@efg.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
61;"Active";"Slonecker Esther";"1";"203";"9181162";"PIRI7@DAUM.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
64;"Closed";"Hrabal Lucy";"1";"203";"1231231";"PIRI7@DAUM.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 1231231"
70;"Closed";"Doerner Ema";"0";"203";"9181162";"abc@efg.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
80;"Prospect";"Tisch Elizebeth";"0";"203";"4285591";"B.RUBBLE@TELUS.NET";"VALID";"VALID";"VALID";"VALID";"VALID";"203 4285591"
92;"Closed";"Loren Sowinski";"1";"203";"9181162";"PU@DD.NET";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
96;"Active";"Redler Ezequiel";"1";"203";"2905000";"rlaycraft@bell.net";"VALID";"VALID";"VALID";"VALID";"VALID";"203 2905000"
107;"Active";"Fredo Una";"1";"203";"2536987";"abc@efg.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 2536987"
114;"Active";"Renay Haslinger";"0";"203";"9181162";"ashley.laycraft@hotmail.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
115;"Closed";"Bernie Murnane";"0";"203";"6334459";"ashley.laycraft@hotmail.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 6334459"
119;"Prospect";"Halloran Rosemary";"1";"203";"6348870";"ashley.laycraft@hotmail.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 6348870"
146;"Prospect";"Challa Barrie";"1";"203";"9795404";"ab@abc.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9795404"
149;"Active";"Sanson Nathanial";"0";"203";"9181162";"ab@abc.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
158;"Prospect";"SYSTEM MIGRATION";"1";"203";"5799768";"abc@efg.com";"NAME_UNKNOWN_WORD";"VALID";"VALID";"VALID";"VALID";"203 5799768"
185;"Active";"Almeta Coram";"1";"203";"9181162";"FRED.FLINSTONE@BEDROCK.PARK.ON.CA";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
194;"Active";"Letitia Sundholm";"1";"203";"5496666";"B.RUBBLE@TELUS.NET";"VALID";"VALID";"VALID";"VALID";"VALID";"203 5496666"
195;"Active";"Gow Shenika";"0";"203";"9666962";"B.RUBBLE@TELUS.NET";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9666962"
199;"Active";"Joelle Camus";"0";"203";"9181162";"B.RUBBLE@TELUS.NET";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
207;"Active";"Solon Wilfred";"1";"203";"2283344";"ab@abc.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 2283344"
208;"Active";"Merola Colby";"0";"203";"9181162";"ab@abc.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
224;"Active";"Branseum Irwin";"1";"203";"9181162";"gt@bmo.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
226;"Prospect";"Ahyou Maddie";"1";"203";"9181162";"G.SINGER@BMO.GC.ON.CA";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
229;"Prospect";"Rubins Hilaria";"0";"203";"9181162";"G.SINGER@BMO.GC.ON.CA";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
250;"Active";"Givant Ching";"0";"203";"8257801";"G.SINGER@BMO.GC.ON.CA";"VALID";"VALID";"VALID";"VALID";"VALID";"203 8257801"
255;"Active";"Charisse Deisch";"0";"203";"6246962";"GOODY@HANMAIL.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 6246962"
